Firm,Year,red,blue,Employment,MarketCap,num_days_nxt,total_return_nxt,num_days,total_return,sectorNo,sectorNote,MarketLeader,n_competitor,n_closecomp,CloseLeader,CloseCompetitor,n_investment,estimated_USD,estimated_TL,D,DeltaD,have_inv
MNDRS,2007,0,1,4182,92000000000000,251,-1.080912711568709,252,0.13202130888531383,29,entegre her seviye tekstil,TRUE,4,1,0,TRUE,0,0,0,0,0,FALSE
MRBYO,2007,0,1,2,3210000000000,251,-0.015748481968131355,252,0.06508835798443496,46,menkul kiymet yatirim ortakliklari,FALSE,22,7,0,TRUE,0,0,0,0,0,FALSE
MRDIN,2007,0,0,323,660764610000000,251,-0.395007666285063,252,0.05519954935461335,20,cimento,FALSE,17,9,0,TRUE,1,9625009.625009624,12500000,0,0,TRUE
MRSHL,2007,0,1,435,252000000000000,251,-0.7778307032162304,252,0.05318205358317307,17,boya,FALSE,7,2,0,TRUE,2,1158851.1588511588,1505000,0,0,TRUE
MRTGG,2007,0,1,195,38344784640000,251,-1.2139231351791042,252,-0.8142251121131813,54,pastry food and biscuits etc,FALSE,4,0,1,FALSE,0,0,0,0,0,FALSE
MTEKS,2007,1,1,64,33500000000000.004,251,-1.2809338454620642,252,-0.346294632212592,25,dogal ip tekstil,FALSE,6,2,0,TRUE,0,0,0,1,0,FALSE
MUTLU,2007,0,0,476,92988000000000,251,-0.9753796482441613,252,0.3973017974690035,1,Araba,FALSE,10,2,0,TRUE,0,0,0,0,0,FALSE
MYZYO,2007,1,0,2,3950000000000,251,-0.692979523649168,252,0.1191885172651184,46,menkul kiymet yatirim ortakliklari,FALSE,22,8,0,TRUE,0,0,0,1,1,FALSE
MZBYO,2007,0,0,3,3090000000000,251,-0.14389417966006915,166,-0.04247400980980887,49,otel restoran,FALSE,9,0,1,FALSE,0,0,0,0,NA,FALSE
MZHLD,2007,0,0,17,10619280000000,251,-1.089042837651959,211,0.0594234204708009,8,Holdingler ve yatirim sirketleri,FALSE,19,1,1,TRUE,0,0,0,0,0,FALSE
NETAS,2007,0,0,1025,197837640000000,251,-0.8385186409260283,252,-0.06686769809063531,15,aselsanlike,FALSE,14,3,0,TRUE,4,489181.2234140441,632000,0,0,TRUE
NTHOL,2007,0,0,48,209834040000000,251,-1.3523928094442093,252,0.626455806061273,8,Holdingler ve yatirim sirketleri,FALSE,19,4,0,TRUE,0,0,0,0,0,FALSE
NTTUR,2007,0,0,77,128721927600000,251,-0.7462570058738939,252,0.021953262220012065,49,otel restoran,FALSE,9,4,0,TRUE,1,18480018.48001848,24000000,0,0,TRUE
NUHCM,2007,0,1,457,135943308e7,251,-0.31518369849300054,252,0.4172579161896226,20,cimento,FALSE,17,4,0,TRUE,0,0,0,0,0,FALSE
OKANT,2007,0,0,6,4140000000000,247,1.7419270954801793,251,0.042559614418795855,62,son giyilecek clothes tekstil,FALSE,10,1,1,TRUE,0,0,0,0,0,FALSE
OLMKS,2007,0,1,708,127149750000000,251,-0.1290344420410794,252,0.40765778052857704,53,paper products,FALSE,12,3,0,TRUE,1,5621005.62100562,7300000,0,0,TRUE
OTKAR,2007,1,1,1124,364800000000000,251,-0.7783685046059654,252,0.3490317331648085,1,Araba,FALSE,10,4,0,TRUE,0,0,0,1,0,FALSE
OYAYO,2007,0,0,2,10600000000000,251,-0.8855190732074014,166,-0.2814124594381855,46,menkul kiymet yatirim ortakliklari,FALSE,22,9,0,TRUE,0,0,0,0,0,FALSE
OZFIN,2007,0,0,7,18486000000000,251,-1.0190248507497628,252,0.3257862399434598,4,"Factoring, finansal kiralama",FALSE,12,1,NA,TRUE,0,0,0,0,0,FALSE
PARSN,2007,0,0,657,113097600000000,251,-1.2527629684953687,252,0.464305608131098,45,makinacilar genel,FALSE,2,0,1,FALSE,0,0,0,0,0,FALSE
PENGD,2007,0,0,183,51612000000000,251,-1.2840155119994723,252,0.6480267452794757,51,"other products, superfreshlike",FALSE,4,2,0,TRUE,0,0,0,0,0,FALSE
PETKM,2007,0,1,3356,1044224999999999.9,251,-0.6213674981658144,251,0.5225216635291818,56,petrol rafinerisi,FALSE,2,0,1,FALSE,1,2553341.700658927,3255000,0,0,TRUE
PETUN,2007,0,0,561,117004500000000,251,-0.6672509113159524,252,0.5687896400180515,30,et urunleri,FALSE,5,2,1,TRUE,10,1355817.3558173554,1760800,0,0,TRUE
PIMAS,2007,0,0,201,56880000000000,251,-0.7684515636240756,252,0.2000951558779187,58,plastik,FALSE,4,1,0,TRUE,0,0,0,0,0,FALSE
PINSU,2007,0,0,347,41254122960000,251,-0.8102202805733483,252,0.7607821562230537,38,"icecekler, kola meyve suyu etc",FALSE,3,1,0,TRUE,0,0,0,0,0,FALSE
PKART,2007,0,0,99,36627500000000,251,-0.7130813954607623,252,0.6356233364217585,15,aselsanlike,FALSE,14,6,0,TRUE,0,0,0,0,0,FALSE
PKENT,2007,0,0,31,21980160000000,251,0.04276185933808163,252,-0.028710105882431503,49,otel restoran,FALSE,9,2,0,TRUE,0,0,0,0,0,FALSE
PNSUT,2007,0,0,791,195986582360000,251,-0.982549486715354,252,0.6917917440236698,64,sut urunleri,TRUE,1,0,1,FALSE,1,342382.3823823823,444652,0,0,TRUE
PRKAB,2007,0,0,427,152530560000000,251,-0.6641474896335977,252,-0.08681169705491253,28,elektronik kablo etc,FALSE,5,0,1,FALSE,0,0,0,0,0,FALSE
PRKTE,2007,0,0,393,328800000000000,251,-0.440867286366778,252,-0.24084942359847428,9,KomurCikarma,TRUE,1,0,1,FALSE,1,231000.231000231,300000,0,0,TRUE
PRTAS,2007,0,0,13,13250000000000,250,-1.4696759700589417,252,0.6348782724359694,17,boya,FALSE,7,1,0,TRUE,0,0,0,0,0,FALSE
PTOFS,2007,0,1,1205,225336e10,251,-0.6733875224492728,252,0.44318792759838765,57,petrol ssatisi,TRUE,2,0,1,FALSE,1,139116000,180669949.2,0,0,TRUE
RAYSG,2007,0,0,232,118300000000000,251,-1.2413286139466275,252,1.4072162984498886,61,sigorta sirketleri,FALSE,7,0,1,FALSE,0,0,0,0,0,FALSE
RYSAS,2007,0,0,288,212000000000000,251,-1.7568978591425972,252,0.3718888125745601,43,karayolu,TRUE,1,0,1,FALSE,2,36121196.91999691,46910598.44,0,0,TRUE
SAHOL,2007,0,1,203,999e13,251,-0.5888445337329564,252,0.16603056001747718,8,Holdingler ve yatirim sirketleri,FALSE,19,4,0,TRUE,0,0,0,0,0,FALSE
SANKO,2007,0,0,115,113022000000000,251,-0.7912083937361603,252,0.15415067982725827,13,ara ureticiler tekstil,FALSE,10,1,0,TRUE,0,0,0,0,0,FALSE
SARKY,2007,0,0,693,202000000000000,251,-0.6879396311754797,252,-0.17057358970217074,41,islenmis metal celik etc,FALSE,3,0,1,FALSE,1,5491057.420771886,7000000,0,0,TRUE
SASA,2007,0,0,1538,179529000000000,251,-1.0560526742493137,252,-0.18473410319933858,59,polyester sentetikip,FALSE,5,0,1,FALSE,2,6990836.99083699,9079000,0,0,TRUE
SEKFK,2007,0,0,28,41650000000000,251,-1.2104036946562262,213,-0.11586369061806699,4,"Factoring, finansal kiralama",FALSE,12,2,NA,TRUE,0,0,0,0,0,FALSE
SELEC,2007,0,1,4554,251505e10,251,-0.4947052029522347,252,0.11235005516917917,26,ecza,TRUE,3,0,1,FALSE,3,6166707.476707477,8008703,0,0,TRUE
SELGD,2007,0,0,32,20400000000000,246,-0.6466271649250523,252,-0.07637297878457405,47,meyve sebze,FALSE,4,3,0,TRUE,0,0,0,0,0,FALSE
SERVE,2007,0,1,79,11672500000000,251,-1.0622446444972349,252,0.17946379963007186,65,tahta urunleri kibrit kalem,FALSE,2,0,1,FALSE,0,0,0,0,0,FALSE
SILVR,2007,0,1,267,51984000000000,251,-1.5184661342283734,252,0.7234317281060118,3,Beyazesya,FALSE,8,1,1,TRUE,0,0,0,0,0,FALSE
SISE,2007,0,0,401,503111092e7,251,-0.7724839227964662,252,0.08576948186594757,8,Holdingler ve yatirim sirketleri,FALSE,19,4,0,TRUE,0,0,0,0,0,FALSE
SKBNK,2007,0,0,3824,1904e12,251,-1.540502155960878,252,1.0599977207221838,2,Bankalar,FALSE,18,4,0,TRUE,9,18846414.106414102,24475838,0,0,TRUE
SKPLC,2007,0,0,1066,31680000000000,251,-1.521330644923833,252,0.9703579531444306,30,et urunleri,FALSE,5,1,1,TRUE,0,0,0,0,0,FALSE
SKTAS,2007,0,1,1206,37920000000000,251,-0.8831449826463365,252,0.7203404638894226,13,ara ureticiler tekstil,FALSE,10,4,0,TRUE,0,0,0,0,0,FALSE
SNPAM,2007,0,0,365,111104437500000,251,-1.82812711339893,251,1.1092829034348948,62,son giyilecek clothes tekstil,FALSE,10,2,1,TRUE,0,0,0,0,0,FALSE
SODA,2007,0,0,1777,14704654552e5,251,-0.4861187543092847,252,-0.2355845249615946,19,cam,FALSE,5,2,1,TRUE,9,56541550.022905536,72281540,0,0,TRUE
SONME,2007,0,0,255,68399300000000,248,-1.7600107709134747,252,0.4217256289799448,59,polyester sentetikip,FALSE,5,0,1,FALSE,0,0,0,0,0,FALSE
TACYO,2007,0,0,2,7980000000000,251,-0.6507851293903668,252,0.024692612590373086,62,son giyilecek clothes tekstil,FALSE,10,3,0,TRUE,0,0,0,0,0,FALSE
TATKS,2007,0,0,1051,345440000000000,251,-0.9407817518824514,252,0.505024333301509,51,"other products, superfreshlike",TRUE,4,0,1,FALSE,4,5165277.994015039,7234000,0,0,TRUE
TAVHL,2007,0,1,10792,26640625e8,251,-1.1642729344792526,215,-0.027651531330509904,67,tavhl,TRUE,1,0,1,FALSE,0,0,0,0,0,FALSE
TBORG,2007,0,0,195,403885102400000,251,-0.6876975757923803,252,-0.31324271283514304,10,Malt bira,FALSE,2,0,1,FALSE,1,770000.7700007699,1000000,0,0,TRUE
TCELL,2007,0,1,9989,1573e13,251,-0.34971780708760836,252,0.6174243840309566,68,telefon hatlari,FALSE,2,1,1,TRUE,0,0,0,0,0,FALSE
TCRYO,2007,0,0,3,4350000000000,251,-0.8043728156701695,252,-0.13517477836825265,14,araci kurumlar,FALSE,7,5,0,TRUE,0,0,0,0,0,FALSE
TEBNK,2007,0,1,5141,132125e11,251,-1.2579916167223388,252,0.4123068983958187,2,Bankalar,FALSE,18,6,0,TRUE,0,0,0,0,0,FALSE
TEKFK,2007,0,1,29,20230000000000,251,-1.1895840668738364,252,-0.034191364748279336,4,"Factoring, finansal kiralama",FALSE,12,2,NA,TRUE,0,0,0,0,0,FALSE
TEKST,2007,0,0,1312,456000000000000,251,-1.0907341149691763,252,0.18012616623051897,2,Bankalar,FALSE,18,2,1,TRUE,0,0,0,0,0,FALSE
TEKTU,2007,0,0,153,100406030400000,251,-1.194626941907698,251,-0.01398624197473991,49,otel restoran,FALSE,9,4,0,TRUE,0,0,0,0,0,FALSE
THYAO,2007,0,0,12951,10675e11,251,-0.4112960284189574,252,0.3434734320801963,37,havayolu,TRUE,2,1,0,TRUE,10,751404165.7041656,975848590,0,0,TRUE
TIRE,2007,0,0,1135,153435430320000,251,0.04734612059719834,251,0.7668201294013145,53,paper products,FALSE,12,3,0,TRUE,7,3060683.760683761,3974910,0,0,TRUE
TKBNK,2007,0,1,695,1024e12,251,-0.6456926748108931,252,-0.05546646616944462,2,Bankalar,FALSE,18,5,0,TRUE,0,0,0,0,-1,FALSE
TKSYO,2007,0,0,3,2079000000000,251,-0.3635009090091325,252,0.3101549283038395,46,menkul kiymet yatirim ortakliklari,FALSE,22,5,1,TRUE,0,0,0,0,0,FALSE
TOASO,2007,0,1,1073,245e13,251,-1.6394959315404691,252,0.2480871537332261,1,Araba,FALSE,10,1,1,TRUE,1,623329463.4452463,794620400,0,0,TRUE
TRCAS,2007,0,1,23,567000000000000,251,-1.051597762110968,252,0.6480417186536089,57,petrol ssatisi,FALSE,2,0,1,FALSE,0,0,0,0,0,FALSE
TRKCM,2007,0,0,2894,18649095387e5,251,-0.9989540028702728,252,0.20060532265941566,19,cam,TRUE,5,2,0,TRUE,0,0,0,0,0,FALSE
TRNSK,2007,0,0,9,4636099290000,251,-0.6931471805599453,252,0.2035989552412395,8,Holdingler ve yatirim sirketleri,FALSE,19,0,1,FALSE,0,0,0,0,0,FALSE
TSKB,2007,0,0,314,1032e12,251,-0.5139909739723916,252,-0.0049831180227938865,2,Bankalar,FALSE,18,5,0,TRUE,0,0,0,0,0,FALSE
TSKYO,2007,1,0,2,14220000000000,251,-0.4129261047470151,252,-0.1067679754257061,46,menkul kiymet yatirim ortakliklari,FALSE,22,10,0,TRUE,0,0,0,1,1,FALSE
TSPOR,2007,0,0,7,106000000000000,251,0.10852038401361885,252,0.5835849780484188,63,spor takimlari,FALSE,4,2,0,TRUE,0,0,0,0,0,FALSE
TTRAK,2007,0,1,1265,643900000000000,251,-1.1731170013424495,252,0.2580501081787574,1,Araba,FALSE,10,3,0,TRUE,0,0,0,0,0,FALSE
TUDDF,2007,0,0,NA,572400000000000,251,-1.1841344621062717,252,0.03505024961641112,41,islenmis metal celik etc,TRUE,3,0,1,FALSE,1,6706934.421085661,8550000,0,0,TRUE
TUKAS,2007,0,1,872,51750500000000,251,-1.1160040313799788,252,0.3347495833097666,51,"other products, superfreshlike",FALSE,4,2,0,TRUE,0,0,0,0,0,FALSE
TUMTK,2007,0,0,542,27224114610000,220,-0.6418538861723947,252,0.14107859825990554,13,ara ureticiler tekstil,FALSE,10,4,0,TRUE,0,0,0,0,0,FALSE
TUPRS,2007,0,1,4746,606014464e7,251,-0.6198027748398536,252,0.4290180689614824,56,petrol rafinerisi,TRUE,2,0,1,FALSE,0,0,0,0,0,FALSE
UCAK,2007,0,0,338,158004000000000,251,-0.840200598516442,252,-0.15275170171355013,69,uck servisi,TRUE,1,0,1,FALSE,0,0,0,0,0,FALSE
ULKER,2007,0,1,1363,1015308e9,251,-0.9645746293841069,252,0.36087701109140613,54,pastry food and biscuits etc,TRUE,4,1,0,TRUE,3,10393064.861825451,13271724,0,0,TRUE
UNYEC,2007,0,0,228,447210249900000,251,-0.8661149984907854,252,0.5035811325558243,20,cimento,FALSE,17,8,0,TRUE,1,13010411.04486978,16585672,0,0,TRUE
USAK,2007,0,0,395,25857104900000,251,-1.4087672169719498,252,0.005571045049455381,60,seramik porselen,FALSE,3,1,0,TRUE,0,0,0,0,0,FALSE
UZEL,2007,0,1,1482,327963900000000,96,-0.870438865139237,250,-0.37897349266118807,45,makinacilar genel,TRUE,2,0,1,FALSE,2,20405020.405020405,26500000,0,0,TRUE
VAKBN,2007,0,0,8700,16625e12,251,-1.2341334567859898,252,0.279094715740847,2,Bankalar,FALSE,18,5,0,TRUE,4,82643274,106258430.0745,0,0,TRUE
VAKFN,2007,0,1,41,39800000000000,251,-1.7219158958607894,252,1.2648929780877762,4,"Factoring, finansal kiralama",FALSE,12,3,NA,TRUE,0,0,0,0,0,FALSE
VAKKO,2007,0,1,1321,134750000000000,251,-0.6711704071724948,252,-0.2006706954621511,32,giyim magazası,FALSE,2,1,1,TRUE,0,0,0,0,0,FALSE
VANET,2007,0,1,80,149600000000000,251,-0.7245163997449033,251,0.3199111032492042,30,et urunleri,TRUE,5,2,0,TRUE,0,0,0,0,0,FALSE
VARYO,2007,0,1,5,8880000000000,251,-0.691840614296944,251,0.4263634685778309,46,menkul kiymet yatirim ortakliklari,FALSE,22,9,0,TRUE,0,0,0,0,0,FALSE
VESBE,2007,0,1,2993,408500000000000,251,-1.1193851640755734,252,0.6678764125850803,3,Beyazesya,FALSE,8,1,0,TRUE,0,0,0,0,0,FALSE
VESTL,2007,0,1,4699,585484640160000,251,-1.1271463131963735,252,-0.2382020151884111,28,elektronik kablo etc,TRUE,5,0,1,FALSE,0,0,0,0,0,FALSE
VKFRS,2007,0,1,4,10170000000000,251,-0.9294200233159478,252,0.017544309650909362,70,venturecapitaller,FALSE,2,0,1,FALSE,0,0,0,0,0,FALSE
VKFYT,2007,0,0,7,8050000000000.001,251,-1.0069634679323047,252,0.2704537684916034,46,menkul kiymet yatirim ortakliklari,FALSE,22,9,0,TRUE,0,0,0,0,0,FALSE
VKING,2007,0,1,323,44500000000000,250,-1.7754989483562744,252,0.823921808249108,53,paper products,FALSE,12,5,0,TRUE,0,0,0,0,0,FALSE
YATAS,2007,0,0,1141,33679800000000,251,-0.9436897060622698,252,-0.06791120561621034,48,mobilya matress tahta,FALSE,4,2,0,TRUE,0,0,0,0,0,FALSE
YAZIC,2007,1,0,6,576e13,251,-0.6946445385515618,252,0.16570875240480598,8,Holdingler ve yatirim sirketleri,FALSE,19,4,0,TRUE,0,0,0,1,0,FALSE
YKBNK,2007,0,1,14249,843054615864e4,251,-0.5370566092481933,252,0.5190534574162087,2,Bankalar,FALSE,18,7,0,TRUE,5,127509.8175098175,165597,0,0,TRUE
YKFIN,2007,0,1,171,14661281708e5,251,-0.8631168391619377,252,-0.06969667425276893,4,"Factoring, finansal kiralama",FALSE,12,0,NA,FALSE,0,0,0,0,-1,FALSE
YKRYO,2007,0,0,4,30168000000000,251,-0.7035099675954919,252,0.06328477544649617,46,menkul kiymet yatirim ortakliklari,FALSE,22,5,0,TRUE,0,0,0,0,0,FALSE
YKSGR,2007,0,1,854,508000000000000,251,-0.8020792461537796,252,0.4509313819237404,61,sigorta sirketleri,FALSE,7,4,0,TRUE,0,0,0,0,-1,FALSE
YTFYO,2007,0,0,3,8700000000000,251,-0.6696166831497512,252,-0.035091319811270144,46,menkul kiymet yatirim ortakliklari,FALSE,22,9,0,TRUE,0,0,0,0,0,FALSE
YUNSA,2007,0,0,1308,62985600000000.01,251,-1.0236492501946541,252,-0.17232783338257662,13,ara ureticiler tekstil,FALSE,10,4,0,TRUE,11,15058922.028881239,19538274,0,0,TRUE
ZOREN,2007,0,1,270,342994470000000,251,-0.8561444645274972,252,0.15822400521489421,27,elektrik gaz su,TRUE,4,2,0,TRUE,0,0,0,0,0,FALSE
ACIBD,2008,0,1,4921,830000000000000.1,252,0.467707416985385,251,-0.42063990612739954,36,hastane saglik,TRUE,1,0,1,FALSE,0,0,0,0,0,FALSE
ADANA,2008,0,0,512,181978125e7,252,0.8775096574051144,251,-0.5986404164735378,20,cimento,FALSE,17,5,0,TRUE,4,82722731.40884846,105454938,0,0,TRUE
ADEL,2008,1,1,236,44100000000000,252,1.1506763600742311,251,-0.46520620247424405,65,tahta urunleri kibrit kalem,TRUE,2,0,1,FALSE,0,0,0,1,0,FALSE
AEFES,2008,1,0,18054,6255e12,252,0.5100021434745305,251,-0.27812695082325556,10,Malt bira,TRUE,2,0,1,FALSE,4,1713994.3520552246,2185000,1,0,TRUE
AFMAS,2008,0,0,542,58817978320000.01,252,-0.2600305411212709,251,0.8977716841069172,12,Yayincilik,FALSE,2,0,1,FALSE,0,0,0,0,0,FALSE
AFYON,2008,0,0,128,136200000000000,252,1.0002006379946673,251,-0.5766274316207793,20,cimento,FALSE,17,2,1,TRUE,5,5592249.764668968,7129000,0,0,TRUE
AKALT,2008,0,1,584,38418074880000,252,0.96661581576167,251,-0.724895878874525,62,son giyilecek clothes tekstil,FALSE,10,3,0,TRUE,0,0,0,0,0,FALSE
AKBNK,2008,0,1,14981,26099999999999996,252,0.7068920029865766,251,-0.5572820567405228,2,Bankalar,FALSE,15,2,0,TRUE,2,54673028.451521814,69697176.67,0,0,TRUE
AKCNS,2008,0,1,1132,13592741828e5,252,1.1263957086758738,251,-0.9719164638205466,20,cimento,FALSE,17,5,0,TRUE,1,27916062.12739253,35587396,0,0,TRUE
AKENR,2008,0,1,217,686070000000000,252,0.8638797328868877,251,-0.5430864859842124,27,elektrik gaz su,TRUE,4,2,0,TRUE,1,2961468.01066834,3775279.42,0,0,TRUE
AKGRT,2008,0,0,592,29969384514e5,252,0.6643978320512894,251,-0.8136696307548711,61,sigorta sirketleri,TRUE,7,0,1,FALSE,0,0,0,0,0,FALSE
AKIPD,2008,0,1,650,49600000000000,247,1.0296194171811588,251,-1.5060955609325113,13,ara ureticiler tekstil,FALSE,9,5,0,TRUE,0,0,0,0,0,FALSE
AKMGY,2008,0,1,4,530875000000000,252,0.4137696368039143,251,-0.3983628721438648,5,GYOlar fln,TRUE,3,0,1,FALSE,0,0,0,0,0,FALSE
AKSA,2008,0,1,607,299200000000000,252,1.0007847381439159,251,-0.524397701311534,17,boya,TRUE,6,3,0,TRUE,2,91575441.63790399,116740373,0,0,TRUE
AKSUE,2008,0,0,20,36414720000000,252,0.9039792039000767,251,-0.9014925107752054,27,elektrik gaz su,FALSE,4,0,1,FALSE,0,0,0,0,0,FALSE
AKYO,2008,1,1,3,29520000000000,252,0.9105600571651699,251,-0.6347003909017019,46,menkul kiymet yatirim ortakliklari,FALSE,23,7,0,TRUE,0,0,0,1,0,FALSE
ALARK,2008,0,1,2341,794424526400000,252,0.9139065156496045,251,-0.7928749705961224,8,Holdingler ve yatirim sirketleri,FALSE,16,2,0,TRUE,0,0,0,0,0,FALSE
ALBRK,2008,0,0,1831,336875e10,252,0.8043701449895518,251,-1.0650565310575542,2,Bankalar,FALSE,15,4,0,TRUE,12,90909889.8898899,115928492,0,0,TRUE
ALCAR,2008,0,1,693,152280000000000,252,0.6042618914805664,251,-0.7730650459794735,3,Beyazesya,FALSE,8,2,0,TRUE,0,0,0,0,0,FALSE
ALCTL,2008,1,0,594,91720829640000,252,1.3499267169490161,251,-1.037243342291817,15,aselsanlike,FALSE,13,6,0,TRUE,0,0,0,1,0,FALSE
ALKA,2008,0,0,192,71925000000000,252,0.04712844375138839,251,0.17988550199607356,53,paper products,FALSE,11,4,0,TRUE,1,3041.057420771886,3876.74,0,0,TRUE
ALKIM,2008,0,0,121,178020000000000,252,0.6196273473840523,251,-0.5874043928926043,17,boya,FALSE,6,3,0,TRUE,6,1839504.2359585823,2345000,0,0,TRUE
ALNTF,2008,1,1,1006,241e13,252,0.6931471805599452,251,-0.9826473849220646,2,Bankalar,FALSE,15,4,0,TRUE,0,0,0,1,0,FALSE
ALTIN,2008,0,1,1928,300000000000000,252,0.51413141190049,251,-0.9096461891554863,62,son giyilecek clothes tekstil,TRUE,10,2,0,TRUE,1,4427504.427504427,5750000,0,0,TRUE
ALYAG,2008,1,1,153,21282399600000,252,0.5452270504833228,251,-0.6549259677397475,71,yaglar,TRUE,1,0,1,FALSE,0,0,0,1,0,FALSE
ANACM,2008,0,0,5095,962570496399999.9,252,0.49150983446669905,251,-0.7915195209163634,19,cam,FALSE,5,1,1,TRUE,4,326929.7144650141,416770,0,0,TRUE
ANELT,2008,0,0,446,468000000000000,252,-0.14693953003829618,251,-0.32947331616800724,15,aselsanlike,FALSE,13,0,1,FALSE,0,0,0,0,0,FALSE
ANHYT,2008,1,1,566,123e13,252,1.3596604711644311,251,-0.8454066621857043,61,sigorta sirketleri,FALSE,7,3,0,TRUE,0,0,0,1,1,FALSE
ANSGR,2008,0,1,775,700000000000000,252,0.7105377149811452,251,-0.47380029601306856,61,sigorta sirketleri,FALSE,7,4,0,TRUE,0,0,0,0,0,FALSE
ARCLK,2008,0,1,12172,3259674e9,252,1.336404832405201,251,-1.330055130640914,3,Beyazesya,TRUE,8,0,1,FALSE,0,0,0,0,0,FALSE
ARENA,2008,0,0,233,59840000000000,252,1.2276058261683094,251,-1.03515605232296,15,aselsanlike,FALSE,13,5,1,TRUE,0,0,0,0,0,FALSE
ARFYO,2008,0,0,4,23604093780000,252,0.8582269309193942,251,-0.9214055060102601,46,menkul kiymet yatirim ortakliklari,FALSE,23,8,0,TRUE,0,0,0,0,0,FALSE
ARMDA,2008,0,0,106,27119999999999.996,252,0.7077459799810983,251,-1.149403418756977,15,aselsanlike,FALSE,13,3,0,TRUE,0,0,0,0,0,FALSE
ARSAN,2008,0,1,1248,54054000000000,252,0.9132090653367468,251,-0.7884573603642702,29,entegre her seviye tekstil,FALSE,4,2,1,TRUE,0,0,0,0,0,FALSE
ASELS,2008,0,1,3675,3116718e9,252,1.38655009296179,251,-0.7644614847624968,15,aselsanlike,TRUE,13,0,1,FALSE,0,0,0,0,0,FALSE
ASLAN,2008,0,0,477,469074567000000,252,0.4713366148373841,251,-0.2744299113087858,20,cimento,FALSE,17,6,0,TRUE,21,25404958.424850963,32386241,0,0,TRUE
ASUZU,2008,1,0,803,236403265800000.03,252,0.7216486906921598,251,-1.1006777731332946,1,Araba,FALSE,10,3,0,TRUE,0,0,0,1,0,FALSE
ASYAB,2008,0,0,3806,99e14,252,1.0928485839513598,251,-1.2654034298345151,2,Bankalar,FALSE,15,5,0,TRUE,0,0,0,0,0,FALSE
ATAYO,2008,0,1,2,7548890950000,252,0.7484098592349948,251,-0.7696872576822797,5,GYOlar fln,FALSE,3,0,1,FALSE,0,0,0,0,0,FALSE
ATEKS,2008,0,1,1508,60984000000000,252,1.1375277049177837,251,-1.0581209273133734,29,entegre her seviye tekstil,FALSE,4,2,0,TRUE,0,0,0,0,0,FALSE
ATLAS,2008,0,1,4,4530240000000,252,0.6021754023542185,251,-0.9879106748025422,46,menkul kiymet yatirim ortakliklari,FALSE,23,12,0,TRUE,0,0,0,0,0,FALSE
ATSYO,2008,0,0,3,6600000000000.001,252,0.7640989165322292,251,-1.0387788121470214,46,menkul kiymet yatirim ortakliklari,FALSE,23,11,0,TRUE,0,0,0,0,-1,FALSE
AVIVA,2008,0,0,204,935000000000000,252,0.3084877759753155,251,-0.25613400231288597,61,sigorta sirketleri,FALSE,7,3,0,TRUE,0,0,0,0,0,FALSE
AVRSY,2008,0,1,5,4740000790000,252,0.7270487322356267,251,-1.0021520224805476,46,menkul kiymet yatirim ortakliklari,FALSE,23,11,0,TRUE,0,0,0,0,0,FALSE
AYCES,2008,0,1,159,78086408400000,252,1.3288230072054121,251,-0.9077436712956969,49,otel restoran,FALSE,9,3,1,TRUE,0,0,0,0,0,FALSE
AYEN,2008,1,0,89,368398800000000,252,0.9428420938957494,251,-0.9509762898620454,27,elektrik gaz su,FALSE,4,2,1,TRUE,7,308028534.01300216,394500200,1,0,TRUE
AYGAZ,2008,0,1,1038,1575e12,252,1.0835307308416455,251,-0.7798644067043922,31,gaz,TRUE,1,0,1,FALSE,2,373633617.8224035,476308136,0,0,TRUE
BAGFS,2008,0,0,322,213000000000000,252,0.5563287523108076,251,-0.12724586650359493,33,gubre,FALSE,4,2,0,TRUE,1,7844367.743959838,10000000,0,0,TRUE
BAKAB,2008,0,1,295,35640000000000,252,1.1902927004218558,251,-0.7664784536454949,53,paper products,FALSE,11,3,0,TRUE,3,354565.4220269846,452000,0,0,TRUE
BANVT,2008,0,1,2510,370000000000000,252,0.9661231056220307,251,-0.6948708935711208,30,et urunleri,TRUE,5,2,0,TRUE,0,0,0,0,0,FALSE
BERDN,2008,0,0,611,10348000000000,252,0.4942963218147804,250,-1.1824309605511814,62,son giyilecek clothes tekstil,FALSE,10,1,1,TRUE,0,0,0,0,0,FALSE
BFREN,2008,0,0,227,250000000000000,252,0.6733445532637652,251,-0.9610266257155469,1,Araba,FALSE,10,4,0,TRUE,0,0,0,0,0,FALSE
BIMAS,2008,0,1,10665,26565e11,252,0.7923946339232026,251,-0.06711230334316554,55,perakendeciler,FALSE,5,2,0,TRUE,0,0,0,0,0,FALSE
BISAS,2008,0,1,86,8505000000000.001,250,1.477585781329297,251,-1.3789142538222685,29,entegre her seviye tekstil,FALSE,4,0,1,FALSE,0,0,0,0,0,FALSE
BJKAS,2008,0,1,70,79200000000000,251,1.202511883686261,251,-0.3682861048664103,63,spor takimlari,FALSE,4,0,1,FALSE,0,0,0,0,0,FALSE
BOLUC,2008,0,0,246,293127744000000,252,0.6640886185335136,251,-0.5675065180041227,20,cimento,FALSE,17,4,0,TRUE,0,0,0,0,0,FALSE
